Date,AAPL,MSFT,AMZN,GOOGL,NVDA,JPM,TSLA,TSM
2015-02-26,29.63605499267578,39.09147262573242,384.7999877929688,559.2899780273438,5.357671737670898,51.13748550415039,41.4379997253418,19.802276611328125
2015-02-27,29.190677642822266,38.9051513671875,380.1600036621094,562.6300048828125,5.323884963989258,50.88834381103516,40.667999267578125,19.68191909790039
2015-03-02,29.333837509155277,38.9317741394043,385.6600036621094,575.02001953125,5.454205513000488,51.295257568359375,39.46599960327149,19.762157440185547
2015-03-03,29.395183563232425,38.39942932128906,384.6099853515625,578.7899780273438,5.352844715118408,51.46134185791016,39.9119987487793,19.65785026550293
2015-03-04,29.20884895324707,38.20424270629883,382.7200012207031,578.3300170898438,5.413179874420166,51.59421157836914,40.48799896240234,19.52145004272461
2015-03-05,28.724842071533203,38.24860382080078,387.8299865722656,581.4299926757812,5.516952991485596,51.48625564575195,40.1259994506836,19.625755310058597
2015-03-06,28.768016815185547,37.58317184448242,380.0899963378906,572.9000244140625,5.442137718200684,50.564491271972656,38.7760009765625,19.328882217407227
2015-03-09,28.89072036743164,38.01791763305664,378.55999755859375,574.0999755859375,5.4566192626953125,51.071044921875,38.17599868774414,18.81536865234375
2015-03-10,28.29309844970703,37.29038619995117,369.510009765625,559.8499755859375,5.550741195678711,49.79218673706055,38.06399917602539,18.494422912597656
2015-03-11,27.77726936340332,37.24602890014648,366.3699951171875,555.6900024414062,5.521780014038086,50.02471160888672,38.74800109863281,18.84746742248535
2015-03-12,28.279464721679688,36.39427947998047,374.239990234375,561.1699829101562,5.471099853515625,50.96309280395508,38.2140007019043,18.87956047058105
2015-03-13,28.084030151367188,36.71369552612305,370.5799865722656,553.0,5.478340148925781,50.65582656860352,37.73600006103516,19.16038703918457
2015-03-16,28.39307403564453,36.873382568359375,373.3500061035156,561.6400146484375,5.5435004234313965,51.3616828918457,39.13999938964844,19.48133087158203
2015-03-17,28.86800193786621,36.99760055541992,371.9200134277344,557.6099853515625,5.611074924468994,51.162391662597656,38.94599914550781,19.505401611328125
2015-03-18,29.19294548034668,37.70738983154297,375.1400146484375,566.1599731445312,5.519365787506104,51.27864837646485,40.141998291015625,19.82634925842285
2015-03-19,28.972532272338867,37.52106857299805,373.239990234375,563.6699829101562,5.603835105895996,50.82190704345703,39.130001068115234,19.78622817993164
2015-03-20,28.60895538330078,38.044532775878906,378.489990234375,564.9500122070312,5.664168357849121,51.27864837646485,39.61600112915039,19.874488830566406
2015-03-23,28.90663146972656,38.02679443359375,375.1099853515625,565.3699951171875,5.480752944946289,50.77208709716797,39.92599868774414,19.8985595703125
2015-03-24,28.78846740722656,38.06228256225586,374.0899963378906,577.5399780273438,5.405938625335693,50.2073974609375,40.34400177001953,19.65785026550293
2015-03-25,28.03631591796875,36.78466033935547,370.9599914550781,567.0,5.077722072601318,49.50154113769531,38.86000061035156,18.59873580932617
2015-03-26,28.231739044189453,36.56286239624024,367.3500061035156,563.6400146484375,5.060827732086182,49.44341659545898,38.08200073242188,18.614782333374023
2015-03-27,28.006778717041016,36.34992599487305,370.55999755859375,557.5499877929688,5.159775733947754,49.45171737670898,37.0,18.406169891357425
2015-03-30,28.71575355529785,36.34104919433594,374.5899963378906,561.1400146484375,5.181495666503906,50.62260818481445,38.11399841308594,18.6549015045166
2015-03-31,28.2749137878418,36.07488250732422,372.1000061035156,554.7000122070312,5.051175117492676,50.30706024169922,37.75400161743164,18.83944320678711
2015-04-01,28.234010696411133,36.12811279296875,370.260009765625,549.489990234375,5.070480823516846,50.11478042602539,37.51800155639648,18.63884735107422
2015-04-02,28.47715377807617,35.74660110473633,372.25,541.3099975585938,5.08254861831665,50.59127807617188,38.20000076293945,19.00793838500977
2015-04-06,28.93844223022461,36.86452102661133,377.0400085449219,543.9500122070312,5.229763507843018,50.54947662353516,40.619998931884766,18.88758659362793
2015-04-07,28.63395118713379,36.846778869628906,374.4100036621094,544.8599853515625,5.275616645812988,50.867130279541016,40.650001525878906,18.76723289489746
2015-04-08,28.54077911376953,36.74917221069336,381.2000122070313,548.8400268554688,5.314230918884277,51.03432846069336,41.53400039672852,18.614782333374023
2015-04-09,28.75892448425293,36.80241394042969,383.5400085449219,548.02001953125,5.437312602996826,51.38541030883789,42.01800155639648,18.807348251342773
2015-04-10,28.881637573242188,37.01534652709961,382.6499938964844,548.5399780273438,5.492820262908936,51.57767868041992,42.18000030517578,18.855491638183597
2015-04-13,28.824827194213867,37.05083847045898,382.3599853515625,548.6400146484375,5.442137718200684,51.88698959350586,41.95600128173828,18.719087600708008
2015-04-14,28.699848175048828,36.95323944091797,385.1099853515625,539.780029296875,5.396286487579346,52.697845458984375,41.492000579833984,18.59873580932617
2015-04-15,28.80891990661621,37.49444961547852,383.4500122070313,541.0399780273438,5.461446762084961,53.6759033203125,41.56600189208984,18.86351585388184
2015-04-16,28.670307159423828,37.40571212768555,386.0400085449219,543.52001953125,5.427659511566162,53.34152603149414,41.34000015258789,18.64687156677246
2015-04-17,28.34762382507324,36.92662811279297,375.55999755859375,532.739990234375,5.357671737670898,52.5306510925293,41.358001708984375,18.63082695007324
2015-04-20,28.99524688720703,38.07115173339844,389.510009765625,544.530029296875,5.331125736236572,52.86503601074219,41.05400085449219,18.670948028564453
2015-04-21,28.83846092224121,37.83159637451172,391.1799926757813,542.9199829101562,5.323884963989258,52.08761215209961,41.88199996948242,18.719087600708008
2015-04-22,29.227033615112305,38.14213943481445,389.7999877929688,549.1799926757812,5.384218692779541,52.61425018310547,43.88800048828125,19.128292083740234
2015-04-23,29.465635299682617,38.45265197753906,389.989990234375,557.4600219726562,5.362499237060547,52.49722671508789,43.720001220703125,19.497377395629883
2015-04-24,29.6042423248291,42.47183227539063,445.1000061035156,573.6599731445312,5.316644191741943,52.33002853393555,43.68600082397461,19.986820220947266
2015-04-27,30.142793655395508,42.61378860473633,438.55999755859375,566.1199951171875,5.357671737670898,52.1126823425293,46.310001373291016,20.38800430297852
2015-04-28,29.66786766052246,43.61636352539063,429.30999755859375,564.3699951171875,5.384218692779541,52.46377944946289,46.09600067138672,20.06705665588379
2015-04-29,29.23157501220703,43.52763366699219,429.3699951171875,561.3900146484375,5.343191146850586,53.165977478027344,46.4900016784668,19.89053726196289
2015-04-30,28.438526153564453,43.15499877929688,421.7799987792969,548.77001953125,5.357671737670898,52.88175201416016,45.209999084472656,19.60971069335937
2015-05-01,29.302017211914062,43.17275238037109,422.8699951171875,551.1599731445312,5.490406513214111,53.1743392944336,45.20600128173828,19.850418090820312
2015-05-04,29.24520874023437,42.800106048583984,423.0400085449219,552.8400268554688,5.4566192626953125,54.10224151611328,46.10200119018555,19.513427734375
2015-05-05,28.58623504638672,42.23228073120117,421.1900024414063,543.0399780273438,5.316644191741943,53.8347282409668,46.59000015258789,19.489355087280277
2015-05-06,28.406715393066406,41.061126708984375,419.1000061035156,535.0800170898438,5.33353853225708,53.433475494384766,46.08599853515625,19.617734909057617
2015-05-07,28.58241271972656,41.43376541137695,426.8800048828125,542.0399780273438,5.427659511566162,53.91831970214844,47.36000061035156,19.553543090820312
2015-05-08,29.12093162536621,42.3653564453125,433.6900024414063,548.9500122070312,5.027040004730225,54.74591827392578,47.321998596191406,19.69797134399414
2015-05-11,28.82428932189941,42.02821731567383,432.8500061035156,545.780029296875,4.978773593902588,54.71247482299805,47.89799880981445,19.553543090820312
2015-05-12,28.721609115600582,42.01047134399414,431.0199890136719,538.72998046875,5.027040004730225,54.63724136352539,48.948001861572266,19.56156349182129
2015-05-13,28.753551483154297,42.258888244628906,426.8699951171875,539.489990234375,5.05600118637085,54.77098846435547,48.63600158691406,19.60971069335937
2015-05-14,29.424415588378903,43.22597885131836,432.2799987792969,549.2000122070312,5.138055801391602,55.21404266357422,48.81999969482422,19.58563995361328
2015-05-15,29.38334274291992,42.85333633422852,426.0,546.489990234375,5.140467643737793,55.071922302246094,49.76800155639648,19.70599365234375
2015-05-18,29.707368850708008,42.59603500366211,425.239990234375,546.6699829101562,5.1332292556762695,55.52334213256836,49.75,19.58563995361328
2015-05-19,29.67998504638672,42.4888801574707,421.7099914550781,549.280029296875,5.10122537612915,56.01655197143555,49.428001403808594,19.730064392089844
2015-05-20,29.677698135375977,42.4888801574707,423.8599853515625,552.510009765625,5.10122537612915,55.5734977722168,48.869998931884766,19.722042083740234
2015-05-21,29.98118019104004,42.34599304199219,431.6300048828125,556.8099975585938,5.06485652923584,55.71560287475586,49.124000549316406,19.44923591613769
2015-05-22,30.24359893798828,41.88164520263672,427.6300048828125,554.52001953125,5.057582855224609,55.56513214111328,49.54600143432617,19.417144775390625
2015-05-26,29.57729721069336,41.60481643676758,425.4700012207031,547.1900024414062,5.026063442230225,54.94654083251953,49.492000579833984,19.46528434753418
2015-05-27,30.129499435424805,42.51567077636719,431.4200134277344,554.25,5.295187950134277,55.56513214111328,49.48600006103516,19.738086700439453
2015-05-28,30.070178985595703,42.37278366088867,426.5700073242188,554.1799926757812,5.367923259735107,55.33943176269531,50.290000915527344,19.617734909057617
2015-05-29,29.727903366088867,41.84591674804688,429.2300109863281,545.3200073242188,5.365499019622803,54.98833084106445,50.15999984741211,19.48133087158203
2015-06-01,29.787221908569336,42.17633819580078,430.9200134277344,549.2100219726562,5.426112174987793,55.23911285400391,49.88999938964844,19.369001388549805
2015-06-02,29.65489196777344,41.89950180053711,430.989990234375,553.9500122070312,5.31943416595459,55.188961029052734,49.66999816894531,18.991891860961918
2015-06-03,29.691394805908203,41.83698654174805,436.5899963378906,555.2899780273438,5.261243343353272,55.75740814208984,49.79800033569336,18.98386573791504
2015-06-04,29.51797103881836,41.39942169189453,430.7799987792969,551.6900024414062,5.355802536010742,55.4481086730957,49.18399810791016,18.43825912475586
2015-06-05,29.355958938598636,41.20296096801758,426.9500122070313,549.530029296875,5.397018909454346,56.35927963256836,49.82799911499024,18.34197998046875
2015-06-08,29.16200256347656,40.83683395385742,423.5,543.47998046875,5.273366451263428,55.91622924804688,51.257999420166016,18.173480987548828
2015-06-09,29.075294494628903,40.76538848876953,425.4800109863281,542.1599731445312,5.300036430358887,56.15864562988281,51.20000076293945,18.317907333374023
2015-06-10,29.40844345092773,41.62266540527344,430.7699890136719,552.5999755859375,5.205479621887207,57.06147766113281,50.13999938964844,18.719087600708008
2015-06-11,29.34227180480957,41.47085952758789,432.9700012207031,550.0399780273438,5.261243343353272,57.27882766723633,50.28200149536133,18.86351585388184
2015-06-12,29.01824951171875,41.05115509033203,429.9200134277344,547.469970703125,5.118196487426758,57.0531005859375,50.13800048828125,18.991891860961918
2015-06-15,28.961200714111328,40.61357498168945,423.6700134277344,543.0,5.108498573303223,56.83576583862305,50.07600021362305,18.662925720214844
2015-06-16,29.116365432739254,40.92612838745117,427.260009765625,544.8699951171875,5.171536445617676,57.15343475341797,50.624000549316406,18.919679641723636
2015-06-17,29.047914505004883,41.05115509033203,427.80999755859375,546.5999755859375,5.232150077819824,56.96115112304688,52.08200073242188,18.935726165771484
2015-06-18,29.180259704589844,41.72089767456055,439.3900146484375,556.1799926757812,5.31943416595459,57.49616241455078,52.37799835205078,19.06410026550293
2015-06-19,28.88817977905273,41.167236328125,434.9200134277344,557.52001953125,5.302461624145508,56.9109992980957,52.50199890136719,18.77525520324707
2015-06-22,29.118650436401367,41.28333282470703,436.2900085449219,559.6799926757812,5.280640602111816,57.646629333496094,51.95800018310547,19.128292083740234
2015-06-23,28.986299514770508,40.9975814819336,445.989990234375,563.3900146484375,5.144866466522217,58.30702972412109,53.53400039672852,19.20050621032715
2015-06-24,29.232742309570312,40.75646209716797,440.8399963378906,558.5700073242188,5.093950748443604,57.69679260253906,53.03400039672852,19.17643165588379
2015-06-25,29.093549728393555,40.76538848876953,440.1000061035156,557.9500122070312,5.132744789123535,57.387481689453125,53.757999420166016,19.320859909057617
2015-06-26,28.922409057617188,40.41713333129883,438.1000061035156,553.0599975585938,5.028489112854004,57.63826370239258,53.417999267578125,18.95979881286621
2015-06-29,28.41583633422852,39.62235641479492,429.8599853515625,541.25,4.878168106079102,56.17536926269531,52.40399932861328,18.52764892578125
2015-06-30,28.6212100982666,39.425899505615234,434.0899963378906,540.0399780273438,4.875742435455322,56.643497467041016,53.652000427246094,18.800844192504883
2015-07-01,28.88817977905273,39.693790435791016,437.3900146484375,543.2999877929688,4.946054935455322,57.27455139160156,53.83000183105469,18.98297882080078
2015-07-02,28.851673126220703,39.649147033691406,437.7099914550781,547.3400268554688,4.950904369354248,56.81177520751953,56.00400161743164,19.16510581970215
2015-07-06,28.75127220153809,39.64021682739258,436.0400085449219,545.6199951171875,4.8902907371521,56.65192413330078,55.94400024414063,18.991254806518555
2015-07-07,28.680532455444336,39.559852600097656,436.7200012207031,550.030029296875,4.798158168792725,56.20597457885742,53.57600021362305,19.00780868530273
2015-07-08,27.968595504760746,39.50627136230469,429.7000122070313,541.7000122070312,4.764214515686035,55.0532455444336,50.992000579833984,18.403465270996094
2015-07-09,27.39813995361328,39.75630569458008,434.3900146484375,544.6500244140625,4.70602560043335,55.62539291381836,51.58399963378906,18.395191192626957
2015-07-10,28.13060569763184,39.83666229248047,443.510009765625,556.1099853515625,4.788459777832031,56.41632080078125,51.83000183105469,18.684946060180664
2015-07-13,28.673688888549805,40.66716766357422,455.5700073242188,571.72998046875,4.819979190826416,57.29138946533203,52.43199920654297,18.925029754638672
2015-07-14,28.662277221679688,40.73859405517578,465.5700073242188,584.1799926757812,4.8224029541015625,58.090702056884766,53.130001068115234,18.87535285949707
2015-07-15,28.93838119506836,40.8636360168457,461.1900024414063,583.9600219726562,4.788459777832031,58.21693801879883,52.62799835205078,18.676664352416992
2015-07-16,29.324012756347656,41.66732025146485,475.4800109863281,601.780029296875,4.895139694213867,58.52824783325195,53.33599853515625,18.817401885986328
2015-07-17,29.57729721069336,41.6316032409668,483.010009765625,699.6199951171875,4.866044044494629,58.23375701904297,54.93199920654297,19.06576538085937
2015-07-20,30.1363582611084,41.89950180053711,488.1000061035156,692.8400268554688,4.77633810043335,58.27583312988281,56.45199966430664,18.958139419555664
2015-07-21,29.83515167236328,42.220977783203125,488.0,695.3499755859375,4.798158168792725,58.14120101928711,53.354000091552734,18.941585540771484
2015-07-22,28.57328414916992,40.66716766357422,488.2699890136719,695.0999755859375,4.70602560043335,58.96577453613281,53.57400131225586,18.395191192626957
2015-07-23,28.559600830078125,41.176177978515625,482.1799926757813,674.72998046875,4.764214515686035,58.59555816650391,53.43999862670898,18.46969985961914
2015-07-24,28.408992767333984,41.02436065673828,529.4199829101562,654.77001953125,4.7084503173828125,57.98134231567383,53.08200073242188,17.915027618408203
2015-07-27,28.014232635498047,40.49749374389648,531.4099731445312,658.27001953125,4.681779861450195,57.22406768798828,50.60200119018555,17.906747817993164
2015-07-28,28.15342712402344,40.48856735229492,526.030029296875,659.6599731445312,4.783609390258789,57.25774002075195,52.9640007019043,18.11371612548828
2015-07-29,28.064434051513672,41.3369026184082,529.0,661.4299926757812,4.841798305511475,58.006591796875,52.76399993896485,18.30412483215332
2015-07-30,27.922962188720703,41.86378479003906,536.760009765625,664.5599975585938,4.853922367095947,58.090702056884766,53.358001708984375,18.79256629943848
2015-07-31,27.67880249023437,41.70304489135742,536.1500244140625,657.5,4.836948871612549,57.66160583496094,53.22999954223633,18.30412483215332
2015-08-03,27.02619361877441,41.80126953125,535.030029296875,664.719970703125,4.919384956359863,57.66160583496094,51.99800109863281,17.98126220703125
2015-08-04,26.15910148620605,42.45315933227539,531.9000244140625,661.280029296875,4.93878173828125,57.60270690917969,53.25600051879883,17.757734298706055
2015-08-05,26.33251571655273,42.4888801574707,537.010009765625,673.2899780273438,4.989696025848389,57.82988357543945,54.0260009765625,17.89019203186035
2015-08-06,26.389816284179688,41.6316032409668,529.4600219726562,670.1500244140625,4.958178043365479,57.42599868774414,49.22600173950195,17.61699676513672
2015-08-07,26.479209899902344,41.738765716552734,522.6199951171875,664.3900146484375,5.571584224700928,57.25774002075195,48.50199890136719,17.410032272338867
2015-08-10,27.44192695617676,42.2656364440918,524.0,663.1400146484375,5.765546798706055,57.96450805664063,48.22800064086914,17.89019203186035
2015-08-11,26.013900756835938,41.44407272338867,527.4600219726562,690.2999877929688,5.736453533172607,57.409175872802734,47.4739990234375,17.244455337524414
2015-08-12,26.415027618408203,41.738765716552734,525.9099731445312,691.469970703125,5.75100040435791,56.5761833190918,47.63399887084961,17.1782283782959
2015-08-13,26.394407272338867,41.72983551025391,529.6599731445312,686.510009765625,5.702510356903076,56.837013244628906,48.50199890136719,17.00437355041504
2015-08-14,26.58006858825684,41.97093200683594,531.52001953125,689.3699951171875,5.707359790802002,57.12309646606445,48.630001068115234,16.871917724609375
2015-08-17,26.855131149291992,42.25671005249024,535.219970703125,694.1099853515625,5.67099142074585,57.27455139160156,50.99800109863281,16.78912925720215
2015-08-18,26.70384788513184,42.49040603637695,535.02001953125,688.72998046875,5.619375228881836,57.392356872558594,52.14400100708008,16.58216094970703
2015-08-19,26.36231231689453,41.89714431762695,532.9199829101562,694.0399780273438,5.597462177276611,56.879093170166016,51.04999923706055,16.482820510864258
2015-08-20,25.82136344909668,41.04319763183594,515.780029296875,679.47998046875,5.395378112792969,55.482364654541016,48.43600082397461,16.234460830688477
2015-08-21,24.24204635620117,38.71508407592773,494.4700012207031,644.030029296875,5.227381706237793,53.51346206665039,46.15399932861328,15.630118370056152
2015-08-24,23.636919021606445,37.46562194824219,463.3699951171875,618.1099853515625,5.042340278625488,50.69475555419922,43.77399826049805,15.530774116516112
2015-08-25,23.779029846191406,36.37798690795898,466.3699951171875,612.469970703125,4.937649250030518,50.40866470336914,44.00600051879883,15.530774116516112
2015-08-26,25.142871856689453,38.3914794921875,500.7699890136719,659.739990234375,5.310162544250488,52.932899475097656,44.96799850463867,16.101999282836914
2015-08-27,25.883249282836918,39.46114730834961,518.3699951171875,667.9600219726562,5.509810924530029,54.25391387939453,48.59799957275391,16.507658004760742
2015-08-28,25.96805763244629,39.48812484741211,518.010009765625,659.6900024414062,5.534158229827881,53.95941162109375,49.69599914550781,16.557327270507812
2015-08-31,25.846574783325195,39.11957550048828,512.8900146484375,647.8200073242188,5.473289489746094,53.93416595458984,49.8120002746582,16.45798110961914
2015-09-01,24.69131851196289,37.59147262573242,496.5400085449219,629.5599975585938,5.249294757843018,51.70444488525391,47.72600173950195,16.06888771057129
2015-09-02,25.750301361083984,38.97575759887695,510.5499877929688,644.9099731445312,5.407552242279053,52.64681625366211,49.53799819946289,16.507658004760742
2015-09-03,25.298742294311523,39.10160446166992,504.7200012207031,637.0499877929688,5.422161102294922,52.7393684387207,49.11399841308594,16.615278244018555
2015-09-04,25.046602249145508,38.30159759521485,499.0,628.9600219726562,5.295553684234619,51.74652099609375,48.38600158691406,16.284133911132812
2015-09-08,25.743423461914062,39.45217514038086,517.5399780273438,643.8800048828125,5.521984577178955,53.143253326416016,49.63399887084961,16.598722457885742
2015-09-09,25.24831199645996,38.71508407592773,516.8900146484375,643.4099731445312,5.41242265701294,52.31866836547852,49.78200149536133,16.45798110961914
2015-09-10,25.803024291992188,38.912845611572266,522.239990234375,651.0800170898438,5.49763822555542,52.7225456237793,49.69599914550781,16.308971405029297
2015-09-11,26.17893409729004,39.08362579345703,529.4400024414062,655.2999877929688,5.514680862426758,52.63840103149414,50.04800033569336,16.47454261779785
2015-09-14,26.431076049804688,38.6881217956543,521.3800048828125,652.469970703125,5.524420261383057,52.4869499206543,50.63800048828125,16.590444564819336
2015-09-15,26.65342140197754,39.53307342529297,522.3699951171875,665.0700073242188,5.5852885246276855,53.49663543701172,50.7140007019043,16.880197525024414
2015-09-16,26.683218002319336,39.82072067260742,527.3900146484375,665.52001953125,5.624244689941406,53.96783447265625,52.45000076293945,17.111997604370117
2015-09-17,26.11246681213379,39.77577209472656,538.8699951171875,671.6699829101562,5.67537260055542,52.714134216308594,52.41400146484375,17.10371971130371
2015-09-18,26.004732131958008,39.08362579345703,540.260009765625,660.9199829101562,5.670504093170166,51.27532577514648,52.124000549316406,17.06232261657715
2015-09-21,26.408153533935547,39.6499252319336,548.3900146484375,666.97998046875,5.728938102722168,51.70444488525391,52.84000015258789,16.996095657348633
2015-09-22,25.99327278137207,39.46114730834961,538.4000244140625,653.2000122070312,5.573115348815918,51.25008010864258,52.1879997253418,16.515933990478516
2015-09-23,26.20414924621582,39.4341926574707,536.0700073242188,653.2899780273438,5.599897861480713,51.02290344238281,52.21200180053711,16.565608978271484
2015-09-24,26.36001968383789,39.47014617919922,533.75,654.9099731445312,5.707025527954102,50.66950607299805,52.624000549316406,16.549047470092773
2015-09-25,26.293546676635746,39.49711990356445,524.25,640.1500244140625,5.748415470123291,51.72127151489258,51.38199996948242,16.598722457885742
2015-09-28,25.773223876953125,38.912845611572266,504.05999755859375,624.25,5.672937870025635,50.46757888793945,49.68600082397461,16.251018524169922
2015-09-29,24.998470306396484,39.04767608642578,496.0700073242188,622.6099853515625,5.772762298583984,50.34978103637695,49.33000183105469,16.46626091003418
2015-09-30,25.282697677612305,39.784759521484375,511.8900146484375,638.3699951171875,6.00162935256958,51.30057144165039,49.68000030517578,17.1782283782959
2015-10-01,25.117656707763672,40.09935760498047,520.719970703125,642.0,5.884762287139893,51.67920303344727,47.97600173950195,17.269296646118164
2015-10-02,25.30103302001953,40.96229934692383,532.5399780273438,656.989990234375,6.038148403167725,51.53512573242188,49.51399993896485,17.186508178710938
2015-10-05,25.392719268798828,41.91512298583984,543.6799926757812,671.6799926757812,6.189102649688721,52.560577392578125,49.22999954223633,17.716341018676758
2015-10-06,25.514205932617188,42.02299499511719,537.47998046875,671.6400146484375,6.269449234008789,52.58600616455078,48.29199981689453,17.575603485107422
2015-10-07,25.392719268798828,42.06793594360352,541.9400024414062,670.0,6.335187911987305,52.65379333496094,46.391998291015625,18.15511131286621
2015-10-08,25.09932327270508,42.65220642089844,533.1599731445312,667.0,6.371708393096924,52.65379333496094,45.34400177001953,18.420026779174805
2015-10-09,25.69986915588379,42.34659576416016,539.7999877929688,671.239990234375,6.347360610961914,52.48430633544922,44.13800048828125,18.171669006347656
2015-10-12,25.5806827545166,42.24769973754883,550.1900024414062,676.4299926757812,6.415533065795898,52.30633163452149,43.11600112915039,18.28757095336914
2015-10-13,25.62422752380371,42.14883041381836,548.9000244140625,683.1699829101562,6.427706718444824,52.16225814819336,43.84999847412109,18.16338539123535
2015-10-14,25.26206588745117,41.96006393432617,544.8300170898438,680.4099731445312,6.661442756652832,50.84020233154297,43.3759994506836,18.494535446166992
